student_id,skill_id,skill_name,proficiency,source
ST0619,SK047,Public Speaking,beginner,resume_parse_mock
ST0620,SK023,MATLAB,beginner,resume_parse_mock
ST0620,SK047,Public Speaking,intermediate,resume_parse_mock
ST0620,SK001,Python,advanced,resume_parse_mock
ST0621,SK008,Cloud (AWS/Azure/GCP),beginner,resume_parse_mock
ST0621,SK009,Data Structures & Algorithms,beginner,resume_parse_mock
ST0621,SK002,Java,advanced,resume_parse_mock
ST0621,SK018,Network Security,beginner,resume_parse_mock
ST0621,SK010,System Design,advanced,resume_parse_mock
ST0621,SK051,Teamwork,beginner,resume_parse_mock
ST0622,SK050,Leadership,intermediate,resume_parse_mock
ST0622,SK020,Linux,intermediate,resume_parse_mock
ST0622,SK019,Penetration Testing,advanced,resume_parse_mock
ST0622,SK053,Project Management,beginner,resume_parse_mock
ST0622,SK001,Python,advanced,resume_parse_mock
ST0622,SK006,SQL,advanced,resume_parse_mock
ST0622,SK014,Spark / Databricks,advanced,resume_parse_mock
ST0622,SK042,Supply Chain Analytics,beginner,resume_parse_mock
ST0622,SK051,Teamwork,intermediate,resume_parse_mock
ST0622,SK028,User Research,beginner,resume_parse_mock
ST0623,SK030,Financial Modeling,beginner,resume_parse_mock
ST0623,SK054,Policy Analysis,beginner,resume_parse_mock
ST0623,SK047,Public Speaking,advanced,resume_parse_mock
ST0623,SK016,Statistics,beginner,resume_parse_mock
ST0624,SK022,CAD (SolidWorks),intermediate,resume_parse_mock
ST0624,SK023,MATLAB,beginner,resume_parse_mock
ST0624,SK053,Project Management,beginner,resume_parse_mock
ST0624,SK047,Public Speaking,intermediate,resume_parse_mock
ST0624,SK025,Structural Analysis,intermediate,resume_parse_mock
ST0624,SK051,Teamwork,intermediate,resume_parse_mock
ST0624,SK049,Technical Writing,beginner,resume_parse_mock
ST0625,SK040,Business Strategy,intermediate,resume_parse_mock
ST0625,SK031,DCF Valuation,advanced,resume_parse_mock
ST0625,SK029,Excel Modeling,beginner,resume_parse_mock
ST0625,SK030,Financial Modeling,advanced,resume_parse_mock
ST0625,SK050,Leadership,intermediate,resume_parse_mock
ST0625,SK048,Networking,intermediate,resume_parse_mock
ST0625,SK051,Teamwork,advanced,resume_parse_mock
ST0626,SK003,C/C++,advanced,resume_parse_mock
ST0626,SK024,Circuit Design,advanced,resume_parse_mock
ST0626,SK021,Embedded Systems,beginner,resume_parse_mock
ST0626,SK050,Leadership,beginner,resume_parse_mock
ST0626,SK023,MATLAB,beginner,resume_parse_mock
ST0626,SK047,Public Speaking,advanced,resume_parse_mock
ST0627,SK037,Auditing,intermediate,resume_parse_mock
ST0627,SK030,Financial Modeling,beginner,resume_parse_mock
ST0627,SK036,Financial Statement Analysis,beginner,resume_parse_mock
ST0627,SK033,LBO Modeling,advanced,resume_parse_mock
ST0627,SK050,Leadership,advanced,resume_parse_mock
ST0627,SK047,Public Speaking,beginner,resume_parse_mock
ST0627,SK051,Teamwork,beginner,resume_parse_mock
ST0628,SK039,Case Interviewing,intermediate,resume_parse_mock
ST0628,SK029,Excel Modeling,intermediate,resume_parse_mock
ST0628,SK050,Leadership,beginner,resume_parse_mock
ST0628,SK006,SQL,intermediate,resume_parse_mock
ST0628,SK042,Supply Chain Analytics,beginner,resume_parse_mock
ST0628,SK017,Tableau / Power BI,intermediate,resume_parse_mock
ST0629,SK003,C/C++,advanced,resume_parse_mock
ST0629,SK021,Embedded Systems,intermediate,resume_parse_mock
ST0629,SK050,Leadership,advanced,resume_parse_mock
ST0629,SK047,Public Speaking,beginner,resume_parse_mock
ST0629,SK051,Teamwork,intermediate,resume_parse_mock
ST0630,SK052,Behavioral Interviewing,beginner,resume_parse_mock
ST0630,SK020,Linux,intermediate,resume_parse_mock
ST0630,SK011,Machine Learning,intermediate,resume_parse_mock
ST0630,SK047,Public Speaking,beginner,resume_parse_mock
ST0630,SK001,Python,intermediate,resume_parse_mock
ST0630,SK010,System Design,beginner,resume_parse_mock
ST0631,SK040,Business Strategy,beginner,resume_parse_mock
ST0631,SK041,Product Roadmapping,beginner,resume_parse_mock
ST0631,SK051,Teamwork,beginner,resume_parse_mock
ST0632,SK003,C/C++,advanced,resume_parse_mock
ST0632,SK024,Circuit Design,advanced,resume_parse_mock
ST0632,SK021,Embedded Systems,beginner,resume_parse_mock
ST0632,SK050,Leadership,intermediate,resume_parse_mock
ST0632,SK023,MATLAB,advanced,resume_parse_mock
ST0632,SK047,Public Speaking,beginner,resume_parse_mock
ST0632,SK051,Teamwork,beginner,resume_parse_mock
ST0633,SK004,JavaScript,advanced,resume_parse_mock
ST0633,SK050,Leadership,advanced,resume_parse_mock
ST0633,SK047,Public Speaking,beginner,resume_parse_mock
ST0633,SK016,Statistics,beginner,resume_parse_mock
ST0633,SK051,Teamwork,beginner,resume_parse_mock
ST0634,SK052,Behavioral Interviewing,advanced,resume_parse_mock
ST0634,SK033,LBO Modeling,intermediate,resume_parse_mock
ST0634,SK023,MATLAB,beginner,resume_parse_mock
ST0634,SK011,Machine Learning,intermediate,resume_parse_mock
ST0634,SK018,Network Security,advanced,resume_parse_mock
ST0634,SK019,Penetration Testing,intermediate,resume_parse_mock
ST0634,SK051,Teamwork,advanced,resume_parse_mock
ST0635,SK047,Public Speaking,advanced,resume_parse_mock
ST0635,SK051,Teamwork,intermediate,resume_parse_mock
ST0635,SK049,Technical Writing,intermediate,resume_parse_mock
ST0636,SK050,Leadership,intermediate,resume_parse_mock
ST0636,SK054,Policy Analysis,beginner,resume_parse_mock
ST0636,SK047,Public Speaking,beginner,resume_parse_mock
ST0636,SK016,Statistics,beginner,resume_parse_mock
ST0636,SK051,Teamwork,beginner,resume_parse_mock
ST0637,SK032,Accounting Fundamentals,advanced,resume_parse_mock
ST0637,SK039,Case Interviewing,beginner,resume_parse_mock
ST0637,SK031,DCF Valuation,advanced,resume_parse_mock
ST0637,SK036,Financial Statement Analysis,intermediate,resume_parse_mock
ST0637,SK033,LBO Modeling,beginner,resume_parse_mock
ST0637,SK016,Statistics,advanced,resume_parse_mock
ST0638,SK037,Auditing,beginner,resume_parse_mock
ST0638,SK052,Behavioral Interviewing,beginner,resume_parse_mock
ST0638,SK029,Excel Modeling,advanced,resume_parse_mock
ST0638,SK033,LBO Modeling,intermediate,resume_parse_mock
ST0638,SK038,Market Sizing,advanced,resume_parse_mock
ST0638,SK048,Networking,intermediate,resume_parse_mock
ST0638,SK001,Python,advanced,resume_parse_mock
ST0639,SK026,Lab Research Methods,beginner,resume_parse_mock
ST0639,SK050,Leadership,intermediate,resume_parse_mock
ST0639,SK001,Python,intermediate,resume_parse_mock
ST0639,SK016,Statistics,beginner,resume_parse_mock
ST0640,SK026,Lab Research Methods,advanced,resume_parse_mock
ST0640,SK050,Leadership,intermediate,resume_parse_mock
ST0640,SK023,MATLAB,intermediate,resume_parse_mock
ST0640,SK001,Python,advanced,resume_parse_mock
ST0640,SK016,Statistics,advanced,resume_parse_mock
ST0640,SK051,Teamwork,advanced,resume_parse_mock
ST0640,SK049,Technical Writing,beginner,resume_parse_mock
ST0641,SK040,Business Strategy,beginner,resume_parse_mock
ST0641,SK039,Case Interviewing,intermediate,resume_parse_mock
ST0641,SK029,Excel Modeling,beginner,resume_parse_mock
ST0641,SK047,Public Speaking,beginner,resume_parse_mock
ST0641,SK014,Spark / Databricks,intermediate,resume_parse_mock
ST0642,SK022,CAD (SolidWorks),beginner,resume_parse_mock
ST0642,SK053,Project Management,beginner,resume_parse_mock
ST0642,SK047,Public Speaking,intermediate,resume_parse_mock
ST0642,SK025,Structural Analysis,beginner,resume_parse_mock
ST0642,SK051,Teamwork,beginner,resume_parse_mock
ST0642,SK049,Technical Writing,advanced,resume_parse_mock
ST0643,SK029,Excel Modeling,intermediate,resume_parse_mock
ST0643,SK033,LBO Modeling,advanced,resume_parse_mock
ST0643,SK050,Leadership,intermediate,resume_parse_mock
ST0643,SK038,Market Sizing,advanced,resume_parse_mock
ST0643,SK047,Public Speaking,advanced,resume_parse_mock
ST0643,SK001,Python,intermediate,resume_parse_mock
ST0643,SK016,Statistics,advanced,resume_parse_mock
ST0644,SK003,C/C++,advanced,resume_parse_mock
ST0644,SK009,Data Structures & Algorithms,advanced,resume_parse_mock
ST0644,SK013,LLMs & AI Agents,intermediate,resume_parse_mock
ST0644,SK047,Public Speaking,beginner,resume_parse_mock
ST0644,SK001,Python,advanced,resume_parse_mock
ST0644,SK051,Teamwork,advanced,resume_parse_mock
ST0645,SK029,Excel Modeling,beginner,resume_parse_mock
ST0645,SK023,MATLAB,beginner,resume_parse_mock
ST0645,SK053,Project Management,beginner,resume_parse_mock
ST0645,SK006,SQL,advanced,resume_parse_mock
ST0645,SK014,Spark / Databricks,advanced,resume_parse_mock
ST0645,SK025,Structural Analysis,beginner,resume_parse_mock
ST0645,SK051,Teamwork,advanced,resume_parse_mock
ST0645,SK049,Technical Writing,advanced,resume_parse_mock
ST0646,SK022,CAD (SolidWorks),beginner,resume_parse_mock
ST0646,SK053,Project Management,beginner,resume_parse_mock
ST0646,SK025,Structural Analysis,intermediate,resume_parse_mock
ST0646,SK051,Teamwork,beginner,resume_parse_mock
ST0647,SK022,CAD (SolidWorks),advanced,resume_parse_mock
ST0647,SK050,Leadership,beginner,resume_parse_mock
ST0647,SK023,MATLAB,beginner,resume_parse_mock
ST0647,SK053,Project Management,advanced,resume_parse_mock
ST0647,SK047,Public Speaking,intermediate,resume_parse_mock
ST0647,SK025,Structural Analysis,advanced,resume_parse_mock
ST0647,SK051,Teamwork,beginner,resume_parse_mock
ST0647,SK049,Technical Writing,beginner,resume_parse_mock
ST0648,SK052,Behavioral Interviewing,intermediate,resume_parse_mock
ST0648,SK039,Case Interviewing,beginner,resume_parse_mock
ST0648,SK029,Excel Modeling,advanced,resume_parse_mock
ST0648,SK036,Financial Statement Analysis,beginner,resume_parse_mock
ST0648,SK033,LBO Modeling,intermediate,resume_parse_mock
ST0648,SK048,Networking,beginner,resume_parse_mock
ST0648,SK016,Statistics,beginner,resume_parse_mock
ST0649,SK039,Case Interviewing,beginner,resume_parse_mock
ST0649,SK029,Excel Modeling,beginner,resume_parse_mock
ST0649,SK030,Financial Modeling,advanced,resume_parse_mock
ST0649,SK036,Financial Statement Analysis,beginner,resume_parse_mock
ST0649,SK011,Machine Learning,advanced,resume_parse_mock
ST0649,SK038,Market Sizing,advanced,resume_parse_mock
ST0649,SK048,Networking,advanced,resume_parse_mock
ST0649,SK001,Python,advanced,resume_parse_mock
ST0650,SK026,Lab Research Methods,advanced,resume_parse_mock
ST0650,SK050,Leadership,advanced,resume_parse_mock
ST0650,SK023,MATLAB,intermediate,resume_parse_mock
ST0650,SK047,Public Speaking,beginner,resume_parse_mock
ST0650,SK016,Statistics,advanced,resume_parse_mock
ST0650,SK051,Teamwork,advanced,resume_parse_mock
ST0651,SK040,Business Strategy,intermediate,resume_parse_mock
ST0651,SK039,Case Interviewing,beginner,resume_parse_mock
ST0651,SK029,Excel Modeling,intermediate,resume_parse_mock
ST0651,SK036,Financial Statement Analysis,advanced,resume_parse_mock
ST0651,SK034,M&A Concepts,advanced,resume_parse_mock
ST0651,SK038,Market Sizing,beginner,resume_parse_mock
ST0651,SK047,Public Speaking,intermediate,resume_parse_mock
ST0651,SK051,Teamwork,intermediate,resume_parse_mock
ST0652,SK022,CAD (SolidWorks),advanced,resume_parse_mock
ST0652,SK050,Leadership,advanced,resume_parse_mock
ST0652,SK047,Public Speaking,beginner,resume_parse_mock
ST0652,SK051,Teamwork,beginner,resume_parse_mock
ST0653,SK026,Lab Research Methods,intermediate,resume_parse_mock
ST0653,SK023,MATLAB,intermediate,resume_parse_mock
ST0653,SK047,Public Speaking,advanced,resume_parse_mock
ST0653,SK051,Teamwork,intermediate,resume_parse_mock
ST0654,SK041,Product Roadmapping,beginner,resume_parse_mock
ST0654,SK047,Public Speaking,beginner,resume_parse_mock
ST0654,SK006,SQL,advanced,resume_parse_mock
ST0654,SK051,Teamwork,intermediate,resume_parse_mock
ST0655,SK026,Lab Research Methods,beginner,resume_parse_mock
ST0655,SK050,Leadership,intermediate,resume_parse_mock
ST0655,SK047,Public Speaking,advanced,resume_parse_mock
ST0656,SK053,Project Management,advanced,resume_parse_mock
ST0656,SK047,Public Speaking,beginner,resume_parse_mock
ST0656,SK025,Structural Analysis,advanced,resume_parse_mock
ST0656,SK049,Technical Writing,intermediate,resume_parse_mock
ST0657,SK052,Behavioral Interviewing,intermediate,resume_parse_mock
ST0657,SK031,DCF Valuation,beginner,resume_parse_mock
ST0657,SK048,Networking,intermediate,resume_parse_mock
ST0657,SK016,Statistics,beginner,resume_parse_mock
ST0658,SK040,Business Strategy,intermediate,resume_parse_mock
ST0658,SK022,CAD (SolidWorks),intermediate,resume_parse_mock
ST0658,SK050,Leadership,advanced,resume_parse_mock
ST0658,SK038,Market Sizing,advanced,resume_parse_mock
ST0658,SK053,Project Management,beginner,resume_parse_mock
ST0658,SK042,Supply Chain Analytics,intermediate,resume_parse_mock
ST0659,SK008,Cloud (AWS/Azure/GCP),beginner,resume_parse_mock
ST0659,SK009,Data Structures & Algorithms,beginner,resume_parse_mock
ST0659,SK002,Java,intermediate,resume_parse_mock
ST0659,SK019,Penetration Testing,advanced,resume_parse_mock
ST0659,SK047,Public Speaking,intermediate,resume_parse_mock
ST0659,SK016,Statistics,advanced,resume_parse_mock
ST0659,SK028,User Research,intermediate,resume_parse_mock
ST0660,SK029,Excel Modeling,advanced,resume_parse_mock
ST0660,SK020,Linux,advanced,resume_parse_mock
ST0660,SK047,Public Speaking,intermediate,resume_parse_mock
ST0661,SK008,Cloud (AWS/Azure/GCP),advanced,resume_parse_mock
ST0661,SK012,Deep Learning,advanced,resume_parse_mock
ST0661,SK002,Java,intermediate,resume_parse_mock
ST0661,SK011,Machine Learning,advanced,resume_parse_mock
ST0661,SK006,SQL,intermediate,resume_parse_mock
ST0661,SK016,Statistics,intermediate,resume_parse_mock
ST0661,SK010,System Design,intermediate,resume_parse_mock
ST0662,SK015,Data Visualization,intermediate,resume_parse_mock
ST0662,SK043,Digital Marketing,beginner,resume_parse_mock
ST0662,SK050,Leadership,intermediate,resume_parse_mock
ST0662,SK047,Public Speaking,beginner,resume_parse_mock
ST0663,SK008,Cloud (AWS/Azure/GCP),intermediate,resume_parse_mock
ST0663,SK038,Market Sizing,intermediate,resume_parse_mock
ST0663,SK041,Product Roadmapping,beginner,resume_parse_mock
ST0663,SK042,Supply Chain Analytics,advanced,resume_parse_mock
ST0663,SK051,Teamwork,advanced,resume_parse_mock
ST0664,SK052,Behavioral Interviewing,intermediate,resume_parse_mock
ST0664,SK007,Git,beginner,resume_parse_mock
ST0664,SK002,Java,advanced,resume_parse_mock
ST0664,SK047,Public Speaking,advanced,resume_parse_mock
ST0664,SK014,Spark / Databricks,intermediate,resume_parse_mock
ST0664,SK051,Teamwork,beginner,resume_parse_mock
ST0665,SK008,Cloud (AWS/Azure/GCP),intermediate,resume_parse_mock
ST0665,SK015,Data Visualization,beginner,resume_parse_mock
ST0665,SK002,Java,intermediate,resume_parse_mock
ST0665,SK050,Leadership,beginner,resume_parse_mock
ST0665,SK011,Machine Learning,intermediate,resume_parse_mock
ST0665,SK047,Public Speaking,intermediate,resume_parse_mock
ST0665,SK014,Spark / Databricks,beginner,resume_parse_mock
ST0665,SK028,User Research,advanced,resume_parse_mock
ST0666,SK026,Lab Research Methods,beginner,resume_parse_mock
ST0666,SK047,Public Speaking,advanced,resume_parse_mock
ST0666,SK001,Python,advanced,resume_parse_mock
ST0666,SK049,Technical Writing,advanced,resume_parse_mock
ST0667,SK037,Auditing,advanced,resume_parse_mock
ST0667,SK040,Business Strategy,beginner,resume_parse_mock
ST0667,SK048,Networking,beginner,resume_parse_mock
ST0667,SK016,Statistics,advanced,resume_parse_mock
ST0668,SK050,Leadership,intermediate,resume_parse_mock
ST0668,SK023,MATLAB,beginner,resume_parse_mock
ST0668,SK047,Public Speaking,beginner,resume_parse_mock
ST0668,SK025,Structural Analysis,beginner,resume_parse_mock
ST0668,SK051,Teamwork,intermediate,resume_parse_mock
ST0668,SK049,Technical Writing,advanced,resume_parse_mock
ST0669,SK052,Behavioral Interviewing,intermediate,resume_parse_mock
ST0669,SK003,C/C++,advanced,resume_parse_mock
ST0669,SK008,Cloud (AWS/Azure/GCP),beginner,resume_parse_mock
ST0669,SK021,Embedded Systems,intermediate,resume_parse_mock
ST0669,SK019,Penetration Testing,advanced,resume_parse_mock
ST0669,SK001,Python,intermediate,resume_parse_mock
ST0670,SK009,Data Structures & Algorithms,advanced,resume_parse_mock
ST0670,SK015,Data Visualization,advanced,resume_parse_mock
ST0670,SK050,Leadership,beginner,resume_parse_mock
ST0670,SK014,Spark / Databricks,advanced,resume_parse_mock
ST0670,SK016,Statistics,beginner,resume_parse_mock
ST0670,SK046,Stochastic Calculus,advanced,resume_parse_mock
ST0671,SK022,CAD (SolidWorks),beginner,resume_parse_mock
ST0671,SK047,Public Speaking,advanced,resume_parse_mock
ST0671,SK049,Technical Writing,beginner,resume_parse_mock
ST0672,SK022,CAD (SolidWorks),intermediate,resume_parse_mock
ST0672,SK050,Leadership,advanced,resume_parse_mock
ST0672,SK023,MATLAB,advanced,resume_parse_mock
ST0672,SK047,Public Speaking,beginner,resume_parse_mock
ST0672,SK025,Structural Analysis,advanced,resume_parse_mock
ST0672,SK051,Teamwork,advanced,resume_parse_mock
ST0672,SK049,Technical Writing,intermediate,resume_parse_mock
ST0673,SK032,Accounting Fundamentals,advanced,resume_parse_mock
ST0673,SK039,Case Interviewing,intermediate,resume_parse_mock
ST0673,SK029,Excel Modeling,advanced,resume_parse_mock
ST0673,SK036,Financial Statement Analysis,beginner,resume_parse_mock
ST0673,SK033,LBO Modeling,advanced,resume_parse_mock
ST0673,SK038,Market Sizing,advanced,resume_parse_mock
ST0674,SK007,Git,intermediate,resume_parse_mock
ST0674,SK018,Network Security,advanced,resume_parse_mock
ST0674,SK053,Project Management,advanced,resume_parse_mock
ST0674,SK047,Public Speaking,intermediate,resume_parse_mock
ST0674,SK014,Spark / Databricks,advanced,resume_parse_mock
ST0675,SK003,C/C++,beginner,resume_parse_mock
ST0675,SK004,JavaScript,beginner,resume_parse_mock
ST0675,SK013,LLMs & AI Agents,beginner,resume_parse_mock
ST0675,SK019,Penetration Testing,advanced,resume_parse_mock
ST0675,SK041,Product Roadmapping,intermediate,resume_parse_mock
ST0675,SK047,Public Speaking,beginner,resume_parse_mock
ST0675,SK046,Stochastic Calculus,intermediate,resume_parse_mock
ST0676,SK015,Data Visualization,advanced,resume_parse_mock
ST0676,SK001,Python,intermediate,resume_parse_mock
ST0676,SK006,SQL,intermediate,resume_parse_mock
ST0676,SK016,Statistics,intermediate,resume_parse_mock
ST0677,SK024,Circuit Design,intermediate,resume_parse_mock
ST0677,SK021,Embedded Systems,advanced,resume_parse_mock
ST0677,SK023,MATLAB,beginner,resume_parse_mock
ST0677,SK047,Public Speaking,beginner,resume_parse_mock
ST0677,SK051,Teamwork,beginner,resume_parse_mock
ST0678,SK022,CAD (SolidWorks),beginner,resume_parse_mock
ST0678,SK039,Case Interviewing,advanced,resume_parse_mock
ST0678,SK047,Public Speaking,advanced,resume_parse_mock
ST0678,SK006,SQL,intermediate,resume_parse_mock
ST0678,SK051,Teamwork,beginner,resume_parse_mock
ST0678,SK049,Technical Writing,advanced,resume_parse_mock
ST0679,SK027,Figma,advanced,resume_parse_mock
ST0679,SK004,JavaScript,intermediate,resume_parse_mock
ST0679,SK013,LLMs & AI Agents,advanced,resume_parse_mock
ST0679,SK020,Linux,beginner,resume_parse_mock
ST0679,SK011,Machine Learning,advanced,resume_parse_mock
ST0679,SK018,Network Security,beginner,resume_parse_mock
ST0679,SK041,Product Roadmapping,beginner,resume_parse_mock
ST0679,SK046,Stochastic Calculus,advanced,resume_parse_mock
ST0679,SK010,System Design,intermediate,resume_parse_mock
ST0680,SK053,Project Management,intermediate,resume_parse_mock
ST0680,SK047,Public Speaking,beginner,resume_parse_mock
ST0680,SK006,SQL,intermediate,resume_parse_mock
ST0680,SK028,User Research,intermediate,resume_parse_mock
ST0681,SK003,C/C++,beginner,resume_parse_mock
ST0681,SK012,Deep Learning,beginner,resume_parse_mock
ST0681,SK023,MATLAB,beginner,resume_parse_mock
ST0681,SK019,Penetration Testing,advanced,resume_parse_mock
ST0682,SK050,Leadership,advanced,resume_parse_mock
ST0682,SK054,Policy Analysis,beginner,resume_parse_mock
ST0682,SK047,Public Speaking,beginner,resume_parse_mock
ST0682,SK016,Statistics,advanced,resume_parse_mock
ST0682,SK051,Teamwork,intermediate,resume_parse_mock
ST0682,SK049,Technical Writing,beginner,resume_parse_mock
ST0683,SK032,Accounting Fundamentals,advanced,resume_parse_mock
ST0683,SK031,DCF Valuation,intermediate,resume_parse_mock
ST0683,SK033,LBO Modeling,beginner,resume_parse_mock
ST0683,SK050,Leadership,intermediate,resume_parse_mock
ST0683,SK048,Networking,advanced,resume_parse_mock
ST0683,SK047,Public Speaking,beginner,resume_parse_mock
ST0683,SK051,Teamwork,intermediate,resume_parse_mock
ST0684,SK009,Data Structures & Algorithms,beginner,resume_parse_mock
ST0684,SK050,Leadership,intermediate,resume_parse_mock
ST0684,SK023,MATLAB,intermediate,resume_parse_mock
ST0684,SK019,Penetration Testing,beginner,resume_parse_mock
ST0685,SK012,Deep Learning,intermediate,resume_parse_mock
ST0685,SK018,Network Security,beginner,resume_parse_mock
ST0685,SK046,Stochastic Calculus,advanced,resume_parse_mock
ST0685,SK051,Teamwork,intermediate,resume_parse_mock
ST0686,SK030,Financial Modeling,advanced,resume_parse_mock
ST0686,SK033,LBO Modeling,beginner,resume_parse_mock
ST0686,SK047,Public Speaking,intermediate,resume_parse_mock
ST0687,SK047,Public Speaking,intermediate,resume_parse_mock
ST0687,SK001,Python,advanced,resume_parse_mock
ST0687,SK016,Statistics,advanced,resume_parse_mock
ST0687,SK051,Teamwork,intermediate,resume_parse_mock
ST0688,SK009,Data Structures & Algorithms,intermediate,resume_parse_mock
ST0688,SK036,Financial Statement Analysis,advanced,resume_parse_mock
ST0688,SK007,Git,intermediate,resume_parse_mock
ST0688,SK050,Leadership,intermediate,resume_parse_mock
ST0688,SK047,Public Speaking,beginner,resume_parse_mock
ST0688,SK001,Python,beginner,resume_parse_mock
ST0688,SK016,Statistics,beginner,resume_parse_mock
ST0689,SK003,C/C++,advanced,resume_parse_mock
ST0689,SK009,Data Structures & Algorithms,beginner,resume_parse_mock
ST0689,SK015,Data Visualization,beginner,resume_parse_mock
ST0689,SK047,Public Speaking,advanced,resume_parse_mock
ST0689,SK014,Spark / Databricks,intermediate,resume_parse_mock
ST0689,SK016,Statistics,advanced,resume_parse_mock
ST0689,SK046,Stochastic Calculus,advanced,resume_parse_mock
ST0690,SK020,Linux,beginner,resume_parse_mock
ST0690,SK041,Product Roadmapping,intermediate,resume_parse_mock
ST0690,SK001,Python,beginner,resume_parse_mock
ST0690,SK051,Teamwork,advanced,resume_parse_mock
ST0691,SK032,Accounting Fundamentals,intermediate,resume_parse_mock
ST0691,SK052,Behavioral Interviewing,advanced,resume_parse_mock
ST0691,SK036,Financial Statement Analysis,advanced,resume_parse_mock
ST0691,SK033,LBO Modeling,beginner,resume_parse_mock
ST0691,SK047,Public Speaking,advanced,resume_parse_mock
ST0691,SK001,Python,intermediate,resume_parse_mock
ST0692,SK008,Cloud (AWS/Azure/GCP),intermediate,resume_parse_mock
ST0692,SK002,Java,intermediate,resume_parse_mock
ST0692,SK023,MATLAB,advanced,resume_parse_mock
ST0692,SK019,Penetration Testing,advanced,resume_parse_mock
ST0692,SK010,System Design,intermediate,resume_parse_mock
ST0693,SK037,Auditing,beginner,resume_parse_mock
ST0693,SK038,Market Sizing,advanced,resume_parse_mock
ST0693,SK048,Networking,beginner,resume_parse_mock
ST0693,SK047,Public Speaking,advanced,resume_parse_mock
ST0693,SK001,Python,advanced,resume_parse_mock
ST0694,SK037,Auditing,beginner,resume_parse_mock
ST0694,SK052,Behavioral Interviewing,advanced,resume_parse_mock
ST0694,SK029,Excel Modeling,advanced,resume_parse_mock
ST0694,SK038,Market Sizing,advanced,resume_parse_mock
ST0694,SK048,Networking,beginner,resume_parse_mock
ST0694,SK016,Statistics,beginner,resume_parse_mock
ST0695,SK039,Case Interviewing,beginner,resume_parse_mock
ST0695,SK030,Financial Modeling,intermediate,resume_parse_mock
ST0695,SK033,LBO Modeling,intermediate,resume_parse_mock
ST0695,SK048,Networking,intermediate,resume_parse_mock
ST0695,SK054,Policy Analysis,beginner,resume_parse_mock
ST0696,SK026,Lab Research Methods,beginner,resume_parse_mock
ST0696,SK050,Leadership,beginner,resume_parse_mock
ST0696,SK001,Python,beginner,resume_parse_mock
ST0696,SK016,Statistics,beginner,resume_parse_mock
ST0696,SK051,Teamwork,advanced,resume_parse_mock
ST0696,SK049,Technical Writing,intermediate,resume_parse_mock
ST0697,SK047,Public Speaking,intermediate,resume_parse_mock
ST0697,SK001,Python,beginner,resume_parse_mock
ST0697,SK016,Statistics,intermediate,resume_parse_mock
ST0697,SK051,Teamwork,advanced,resume_parse_mock
ST0697,SK049,Technical Writing,advanced,resume_parse_mock
ST0698,SK003,C/C++,intermediate,resume_parse_mock
ST0698,SK011,Machine Learning,advanced,resume_parse_mock
ST0698,SK047,Public Speaking,intermediate,resume_parse_mock
ST0698,SK001,Python,beginner,resume_parse_mock
ST0698,SK006,SQL,advanced,resume_parse_mock
ST0699,SK009,Data Structures & Algorithms,beginner,resume_parse_mock
ST0699,SK002,Java,intermediate,resume_parse_mock
ST0699,SK018,Network Security,beginner,resume_parse_mock
ST0699,SK001,Python,advanced,resume_parse_mock
ST0699,SK006,SQL,advanced,resume_parse_mock
ST0700,SK015,Data Visualization,advanced,resume_parse_mock
ST0700,SK050,Leadership,intermediate,resume_parse_mock
ST0700,SK011,Machine Learning,intermediate,resume_parse_mock
ST0700,SK044,Market Research,beginner,resume_parse_mock
ST0700,SK047,Public Speaking,beginner,resume_parse_mock
ST0700,SK010,System Design,intermediate,resume_parse_mock
ST0701,SK003,C/C++,beginner,resume_parse_mock
ST0701,SK009,Data Structures & Algorithms,beginner,resume_parse_mock
ST0701,SK012,Deep Learning,beginner,resume_parse_mock
ST0701,SK002,Java,beginner,resume_parse_mock
ST0701,SK004,JavaScript,intermediate,resume_parse_mock
ST0701,SK047,Public Speaking,intermediate,resume_parse_mock
ST0701,SK051,Teamwork,beginner,resume_parse_mock
ST0701,SK028,User Research,advanced,resume_parse_mock
ST0702,SK020,Linux,beginner,resume_parse_mock
ST0702,SK023,MATLAB,advanced,resume_parse_mock
ST0702,SK011,Machine Learning,advanced,resume_parse_mock
ST0702,SK018,Network Security,intermediate,resume_parse_mock
ST0702,SK010,System Design,advanced,resume_parse_mock
ST0703,SK015,Data Visualization,intermediate,resume_parse_mock
ST0703,SK036,Financial Statement Analysis,advanced,resume_parse_mock
ST0703,SK034,M&A Concepts,beginner,resume_parse_mock
ST0703,SK054,Policy Analysis,beginner,resume_parse_mock
ST0704,SK037,Auditing,advanced,resume_parse_mock
ST0704,SK052,Behavioral Interviewing,beginner,resume_parse_mock
ST0704,SK031,DCF Valuation,advanced,resume_parse_mock
ST0704,SK030,Financial Modeling,advanced,resume_parse_mock
ST0704,SK036,Financial Statement Analysis,beginner,resume_parse_mock
ST0704,SK048,Networking,beginner,resume_parse_mock
ST0704,SK041,Product Roadmapping,beginner,resume_parse_mock
ST0704,SK006,SQL,advanced,resume_parse_mock
ST0705,SK052,Behavioral Interviewing,intermediate,resume_parse_mock
ST0705,SK008,Cloud (AWS/Azure/GCP),beginner,resume_parse_mock
ST0705,SK013,LLMs & AI Agents,intermediate,resume_parse_mock
